flow_duration,total_packets,fwd_packets,bwd_packets,total_bytes,fwd_bytes,bwd_bytes,fwd_bwd_packet_ratio,fwd_bwd_byte_ratio,avg_packet_length,fwd_avg_packet_length,bwd_avg_packet_length,fwd_packet_length_mean,fwd_packet_length_std,fwd_packet_length_min,fwd_packet_length_max,fwd_packet_length_median,fwd_packet_length_q1,fwd_packet_length_q3,fwd_packet_length_skew,fwd_packet_length_kurt,bwd_packet_length_mean,bwd_packet_length_std,bwd_packet_length_min,bwd_packet_length_max,bwd_packet_length_median,bwd_packet_length_q1,bwd_packet_length_q3,bwd_packet_length_skew,bwd_packet_length_kurt,fwd_packet_length_cv,bwd_packet_length_cv,fwd_total_payload,bwd_total_payload,fwd_payload_mean,fwd_payload_std,fwd_payload_min,fwd_payload_max,fwd_payload_median,fwd_payload_q1,fwd_payload_q3,fwd_payload_skew,fwd_payload_kurt,bwd_payload_mean,bwd_payload_std,bwd_payload_min,bwd_payload_max,bwd_payload_median,bwd_payload_q1,bwd_payload_q3,bwd_payload_skew,bwd_payload_kurt,avg_bitrate,avg_packet_rate,payload_entropy,payload_byte_mean,payload_byte_std,payload_printable_ratio,payload_alnum_ratio,payload_chi_square,payload_markov_test,payload_compression_ratio,l2_packets_count,ip_ttl_mean,ip_ttl_std,ip_ttl_min,ip_ttl_max,ip_ttl_median,ip_ttl_q1,ip_ttl_q3,ip_ttl_skew,ip_ttl_kurt,ip_ttl_eq_32_count,ip_ttl_eq_64_count,ip_ttl_eq_128_count,ip_ttl_eq_255_count,ip_tos_mean,ip_tos_std,ip_tos_min,ip_tos_max,ip_tos_median,ip_tos_q1,ip_tos_q3,ip_tos_skew,ip_tos_kurt,src_ip_is_private,dst_ip_is_private,protocol_tcp_ratio,protocol_udp_ratio,protocol_icmp_ratio,protocol_other_ratio,unique_src_ports,unique_dst_ports,well_known_src_port_ratio,well_known_dst_port_ratio,udp_length_mean,udp_length_std,udp_length_min,udp_length_max,udp_length_median,udp_length_q1,udp_length_q3,udp_length_skew,udp_length_kurt,src_port_protocol,dst_port_protocol,is_common_service,src_port_is_ephemeral,dst_port_is_ephemeral,header_anomaly_count,tcp_header_anomaly_count,header_anomaly_ratio,src_port_range,icmp_packet_count,host_as_client_flow_count,client_dst_ip_diversity,client_dst_port_diversity,host_as_server_flow_count,host_pair_flow_count,src_ip,dst_ip,src_out_degree,src_in_degree,src_total_degree,dst_out_degree,dst_in_degree,dst_total_degree,edge_weight,src_clustering_coefficient,dst_clustering_coefficient,other_hosts_to_dst_count,src_to_other_hosts_count,possible_p2p_client,iat_mean,iat_std,iat_min,iat_max,iat_median,iat_q1,iat_q3,iat_skew,iat_kurt,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_iat_median,fwd_iat_q1,fwd_iat_q3,fwd_iat_skew,fwd_iat_kurt,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_iat_median,bwd_iat_q1,bwd_iat_q3,bwd_iat_skew,bwd_iat_kurt,fwd_iat_cv,bwd_iat_cv,active_time,idle_time,active_time_ratio,first_10_packets_length_mean,first_10_packets_length_std,first_10_packets_length_min,first_10_packets_length_max,first_10_packets_length_median,first_10_packets_length_q1,first_10_packets_length_q3,first_10_packets_length_skew,first_10_packets_length_kurt,window_packet_count_mean,window_packet_count_std,window_packet_count_min,window_packet_count_max,window_packet_count_median,window_packet_count_q1,window_packet_count_q3,window_packet_count_skew,window_packet_count_kurt,window_byte_count_mean,window_byte_count_std,window_byte_count_min,window_byte_count_max,window_byte_count_median,window_byte_count_q1,window_byte_count_q3,window_byte_count_skew,window_byte_count_kurt,instant_bitrate_mean,instant_bitrate_std,instant_bitrate_min,instant_bitrate_max,instant_bitrate_median,instant_bitrate_q1,instant_bitrate_q3,instant_bitrate_skew,instant_bitrate_kurt,peak_bitrate,bitrate_percentile_25,bitrate_percentile_50,bitrate_percentile_75,bitrate_percentile_90,tcp_syn_count,tcp_fin_count,tcp_rst_count,tcp_psh_count,tcp_ack_count,tcp_urg_count,tcp_window_mean,tcp_window_std,tcp_window_min,tcp_window_max,tcp_window_median,tcp_window_q1,tcp_window_q3,tcp_window_skew,tcp_window_kurt,tcp_syn_packets,tcp_syn_ack_packets,tcp_ack_only_count,tcp_ack_only_ratio,tcp_payload_packets,tcp_payload_packet_ratio,length_run_mean,length_run_std,length_run_min,length_run_max,length_run_median,length_run_q1,length_run_q3,length_run_skew,length_run_kurt,all_fft_freq_0_idx,all_fft_mag_0,all_fft_freq_1_idx,all_fft_mag_1,all_fft_freq_2_idx,all_fft_mag_2,all_fft_freq_3_idx,all_fft_mag_3,all_fft_freq_4_idx,all_fft_mag_4,fwd_fft_freq_0_idx,fwd_fft_mag_0,fwd_fft_freq_1_idx,fwd_fft_mag_1,fwd_fft_freq_2_idx,fwd_fft_mag_2,fwd_fft_freq_3_idx,fwd_fft_mag_3,fwd_fft_freq_4_idx,fwd_fft_mag_4,length_autocorr_lag_1,length_autocorr_lag_2,length_autocorr_lag_3,length_autocorr_lag_4,length_autocorr_lag_5,length_sequence_unique_ratio,length_sequence_complexity,iat_sequence_mean,iat_sequence_std,iat_sequence_min,iat_sequence_max,iat_sequence_median,iat_sequence_q1,iat_sequence_q3,iat_sequence_skew,iat_sequence_kurt,log_iat_sequence_mean,log_iat_sequence_std,log_iat_sequence_min,log_iat_sequence_max,log_iat_sequence_median,log_iat_sequence_q1,log_iat_sequence_q3,log_iat_sequence_skew,log_iat_sequence_kurt,iat_autocorr_lag_1,iat_autocorr_lag_2,iat_autocorr_lag_3,iat_autocorr_lag_4,iat_autocorr_lag_5,hurst_exponent_estimate,direction_sequence_entropy,direction_transition_unique_count,direction_change_frequency,length_iat_correlation,top_1_bigram_SS_freq,top_2_bigram_SL_freq,top_3_bigram_LS_freq,ar_prediction_mse,ar_prediction_mae,uplink_rate_seq,uplink_rate_seq_len,downlink_rate_seq,downlink_rate_seq_len,packet_length_seq,packet_length_seq_len,packet_iat_seq,packet_iat_seq_len,packet_direction_seq,packet_direction_seq_len,dl_chunk_seq,dl_chunk_seq_len,payload_byte_min,payload_byte_max,payload_byte_median,payload_byte_q1,payload_byte_q3,payload_byte_skew,payload_byte_kurt,payload_first_64_entropy,payload_first_128_entropy,payload_first_256_entropy,payload_hist_bin_0,payload_hist_bin_1,payload_hist_bin_2,payload_hist_bin_3,payload_hist_bin_4,payload_hist_bin_5,payload_hist_bin_6,payload_hist_bin_7,payload_hist_bin_8,payload_hist_bin_9,payload_hist_bin_10,payload_hist_bin_11,payload_hist_bin_12,payload_hist_bin_13,payload_hist_bin_14,payload_hist_bin_15,payload_magic_unknown,payload_length_mod_2_mean,payload_length_mod_2_std,payload_length_mod_2_min,payload_length_mod_2_max,payload_length_mod_2_median,payload_length_mod_2_q1,payload_length_mod_2_q3,payload_length_mod_2_skew,payload_length_mod_2_kurt,payload_length_mod_4_mean,payload_length_mod_4_std,payload_length_mod_4_min,payload_length_mod_4_max,payload_length_mod_4_median,payload_length_mod_4_q1,payload_length_mod_4_q3,payload_length_mod_4_skew,payload_length_mod_4_kurt,payload_length_mod_8_mean,payload_length_mod_8_std,payload_length_mod_8_min,payload_length_mod_8_max,payload_length_mod_8_median,payload_length_mod_8_q1,payload_length_mod_8_q3,payload_length_mod_8_skew,payload_length_mod_8_kurt,payload_length_mod_16_mean,payload_length_mod_16_std,payload_length_mod_16_min,payload_length_mod_16_max,payload_length_mod_16_median,payload_length_mod_16_q1,payload_length_mod_16_q3,payload_length_mod_16_skew,payload_length_mod_16_kurt,payload_length_mod_32_mean,payload_length_mod_32_std,payload_length_mod_32_min,payload_length_mod_32_max,payload_length_mod_32_median,payload_length_mod_32_q1,payload_length_mod_32_q3,payload_length_mod_32_skew,payload_length_mod_32_kurt,payload_length_mod_64_mean,payload_length_mod_64_std,payload_length_mod_64_min,payload_length_mod_64_max,payload_length_mod_64_median,payload_length_mod_64_q1,payload_length_mod_64_q3,payload_length_mod_64_skew,payload_length_mod_64_kurt,payload_length_mod_128_mean,payload_length_mod_128_std,payload_length_mod_128_min,payload_length_mod_128_max,payload_length_mod_128_median,payload_length_mod_128_q1,payload_length_mod_128_q3,payload_length_mod_128_skew,payload_length_mod_128_kurt,payload_length_mod_256_mean,payload_length_mod_256_std,payload_length_mod_256_min,payload_length_mod_256_max,payload_length_mod_256_median,payload_length_mod_256_q1,payload_length_mod_256_q3,payload_length_mod_256_skew,payload_length_mod_256_kurt,payload_markov_entropy,payload_autocorrelation_lag1,payload_looks_like_tls,payload_looks_like_ssh,payload_size_mean,payload_size_std,payload_size_min,payload_size_max,payload_size_median,payload_size_q1,payload_size_q3,payload_size_skew,payload_size_kurt,payload_non_empty_ratio,payload_size_diff_mean,payload_size_diff_std,payload_size_diff_min,payload_size_diff_max,payload_size_diff_median,payload_size_diff_q1,payload_size_diff_q3,payload_size_diff_skew,payload_size_diff_kurt,tcp_seq_mean,tcp_seq_std,tcp_seq_min,tcp_seq_max,tcp_seq_median,tcp_seq_q1,tcp_seq_q3,tcp_seq_skew,tcp_seq_kurt,tcp_ack_mean,tcp_ack_std,tcp_ack_min,tcp_ack_max,tcp_ack_median,tcp_ack_q1,tcp_ack_q3,tcp_ack_skew,tcp_ack_kurt,tcp_syn_ratio,tcp_syn_only_ratio,tcp_rst_ratio,interval_coefficient_of_variation,interval_ratio_mean,has_regular_intervals,periodic_dominant_freq_ratio,has_strong_periodicity,avg_throughput,is_bulk_transfer,tcp_zero_window_count,synchronized_flows_count,tcp_connection_success_rate,payload_magic_TLS_1_0,tcp_half_open_ratio,top_3_bigram_LM_freq,top_4_bigram_MS_freq,top_2_bigram_SM_freq,top_3_bigram_MS_freq,top_4_bigram_SL_freq,top_5_bigram_LS_freq,top_4_bigram_LL_freq,top_2_bigram_MS_freq,top_3_bigram_SM_freq,top_1_bigram_SM_freq,top_3_bigram_SL_freq,top_4_bigram_LS_freq,top_5_bigram_SS_freq,top_2_bigram_LS_freq,top_4_bigram_SM_freq,top_5_bigram_ML_freq,top_1_bigram_LL_freq,top_2_bigram_SS_freq,top_2_bigram_LM_freq,top_2_bigram_LL_freq,top_5_bigram_LM_freq,payload_magic_TLS_1_2,top_3_bigram_LL_freq,top_4_bigram_LM_freq,top_5_bigram_MS_freq,payload_looks_like_http,top_3_bigram_ML_freq,top_5_bigram_SM_freq,top_1_bigram_LS_freq,top_4_bigram_SS_freq,payload_looks_like_xml,top_3_bigram_SS_freq,top_2_bigram_MM_freq,top_5_bigram_SL_freq,top_1_bigram_SL_freq,top_4_bigram_ML_freq,top_3_bigram_MM_freq,top_5_bigram_LL_freq,payload_magic_HTTP_GET,top_1_bigram_MM_freq,top_2_bigram_ML_freq,top_4_bigram_MM_freq
1e-06,1,1,0,535,535,0,inf,inf,535.0,535.0,0,535.0,0.0,535.0,535.0,535.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,61.0,0.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,1,1,1.0,0.0,535.0,0.0,535.0,535.0,535.0,535.0,535.0,0.0,0.0,DNS,UNKNOWN,0,0,1,0,0,0.0,well_known,0,30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.05040502548218,340,340,0,32131,32131,0,inf,inf,94.50294117647059,94.50294117647059,0,94.50294117647059,39.095396037762306,60.0,346.0,89.0,60.0,135.0,2.4218231471309473,12.693690543350924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41369501891753085,0,12985,0,38.19117647058823,41.18861113039879,0.0,292.0,35.0,0.0,81.0,2.099701714975236,10.361556485334644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.7443673046778,1.618659102127192,7.856209680786147,119.32907200616096,77.4258584954138,0.3483249903735079,0.2307277628032345,5645.7080477474,,0.9589526376588371,340,53.0,0.0,53.0,53.0,53.0,53.0,53.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,1,1.0,0.0,0.0,0.0,1,1,1.0,0.0,,,,,,,,,,HTTPS,UNKNOWN,0,0,1,0,0,0.0,well_known,0,380,1,3,8968.0,6,104.18.19.125,192.168.107.151,1,1,2,56,53,109,3,0.0,0.008771929824561403,366,0,0,0.6196177139394754,0.894880821780237,0.0,2.7970378398895264,0.2409820556640625,0.0010411739349365234,0.5009095668792725,1.4812365264724787,0.6470290120328048,0.6196177139394754,0.894880821780237,0.0,2.7970378398895264,0.2409820556640625,0.0010411739349365234,0.5009095668792725,1.4812365264724787,0.6470290120328048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4442466728245433,0.0,0.005388736724853516,210.04501628875732,2.5654493378385932e-05,95.3,19.021303845951255,60.0,135.0,89.0,89.0,106.25,0.38358128891616694,0.20978086201802437,1.6113744075829384,2.028391725609327,0.0,11.0,1.0,0.0,3.0,1.4415930443492364,2.3347116477193275,152.27962085308056,189.5655109707968,0.0,1013.0,60.0,0.0,255.0,1.367951118677929,2.0189545785740144,320444.7732214428,657199.9015071006,19518.050794370498,2841494.951974993,46393.96235173485,31284.18175787982,64314.12044812928,2.2888512478909333,3.988301845345071,2841494.951974993,31284.18175787982,46393.96235173485,64314.12044812928,1459580.3654226568,0.0,0.0,0.0,209.0,340.0,0.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.0,131.0,0.38529411764705884,209.0,0.6147058823529412,1.018018018018018,0.23179604198682174,1.0,5.0,1.0,1.0,1.0,15.680417995312203,260.46899444145276,0.0,32131.0,167.0,1848.6467700915277,121.0,1724.212079773182,154.0,1718.708194025312,126.0,1715.481937624716,0.0,32131.0,167.0,1848.6467700915277,121.0,1724.212079773182,154.0,1718.708194025312,126.0,1715.481937624716,-0.4261887696787213,0.20512033024562806,0.042924376979372146,0.025795186298244323,-0.060653486730146644,0.014705882352941176,0.7676470588235295,0.6196177139394754,0.894880821780237,0.0,2.7970378398895264,0.2409820556640625,0.0010411739349365234,0.5009095668792725,1.4812365264724787,0.6470290120328048,-6.19000773780881,9.27671252787916,-23.025850929940457,1.0285609429054017,-1.4230328056741017,-6.867406322787809,-0.6913470576422378,-1.1978167700739442,-0.43028464446630643,-0.25090621692663684,0.06662420802248002,-0.03096551263780229,0.060381465782867134,-0.023057313336285343,0.5360046019914557,0.0,1.0,0.0,-0.3314158733694062,0.9794117647058823,0.008823529411764706,0.008823529411764706,1253.7756438728193,25.44176279725167,"112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,313,60,0,0,0,112,0,0,178,60,0,0,0,135,0,0,0,0,0,0,238,60,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",100.0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",100.0,"112,89,89,135,89,89,60,112,89,89,60,135,60,89,89,60,112,60,60,89,89,135,60,135,89,89,60,112,60,60,135,60,60,135,60,89,89,60,135,60,60,135,60,60,89,89,135,60,135,89,89,60,135,60,135,89,89,135,60,89,89,89,89,89,89,60,135,112,112,60,135,60,135,89,89,60,135,60,60,135,60,89,89,60,135,60,60,135,60,60,135,60,60,60,89,89,60,135,112,60",100.0,"0.8721849918365479,0.0,0.24289703369140625,0.03180289268493652,0.0,0.0370790958404541,0.21208691596984863,0.12089991569519043,0.0,0.040997982025146484,0.19605803489685059,0.3591291904449463,0.0,0.0008578300476074219,0.04188895225524902,0.20712614059448242,1.5438499450683594,0.0009350776672363281,0.0011110305786132812,0.0,0.24109983444213867,1.2639210224151611,0.2510390281677246,0.4479639530181885,0.0,0.04104900360107422,0.20296502113342285,2.5599961280822754,0.0,0.2440929412841797,0.5038609504699707,0.0,0.23900914192199707,1.2118918895721436,0.003091096878051758,0.0,0.055992841720581055,0.19393610954284668,2.5500268936157227,0.0,0.23290514945983887,1.9571208953857422,0.001071929931640625,0.0,0.0,0.23590612411499023,2.5720300674438477,0.24297380447387695,0.4979581832885742,0.0,0.03727579116821289,0.20177721977233887,1.2150328159332275,0.2498340606689453,2.559128999710083,0.0,0.24197602272033691,1.9460010528564453,0.001049041748046875,0.0,0.0009369850158691406,0.0,0.010967016220092773,0.0,0.03809380531311035,0.19992303848266602,0.007941961288452148,0.004064083099365234,2.557913064956665,0.24504399299621582,0.4849820137023926,0.24602794647216797,1.2049949169158936,0.0,0.04197096824645996,0.20403504371643066,2.586977958679199,0.0,0.24000000953674316,1.929624080657959,0.0,0.0,0.04038190841674805,0.19992399215698242,2.5930590629577637,0.0,0.24399900436401367,0.4708280563354492,0.0,0.24918889999389648,1.0759541988372803,0.0,0.12395191192626953,0.0,0.0,0.037075042724609375,0.0799260139465332,0.12503790855407715,2.6089670658111572,0.24588799476623535",100.0,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",100.0,,0.0,0.0,255.0,117.0,50.0,187.0,0.07446545803065673,-1.24556339730972,5.525554250365621,6.394454882778696,6.957067150711489,0.10542934154793993,0.07939930689256834,0.055833654216403544,0.058606083943011165,0.06261070465922218,0.05914516750096265,0.0575279168271082,0.058452060069310745,0.0588371197535618,0.055987678090103965,0.05760492876395841,0.05876010781671159,0.053138236426646134,0.05929919137466307,0.06068540623796689,0.058683095879861376,1.0,0.9521531100478469,0.21344218204014792,0.0,1.0,1.0,1.0,1.0,-4.236773684807983,15.950251256281412,1.937799043062201,1.002846159162238,0.0,3.0,1.0,1.0,3.0,0.039245825210232135,-1.8449013731621646,1.9952153110047848,1.0047619045035743,1.0,4.0,2.0,1.0,3.0,0.09447484272498538,-1.83876368414335,2.263157894736842,1.7560916747950726,1.0,10.0,3.0,1.0,3.0,2.728596496968831,9.778696168365581,10.68421052631579,7.4349356042222885,3.0,26.0,17.0,3.0,17.0,0.07734472487556313,-1.6067874522943668,26.913875598086126,10.58401108849411,17.0,58.0,35.0,17.0,35.0,0.6574933126212736,0.03605183003546619,58.45454545454545,22.592692448358513,35.0,81.0,58.0,35.0,81.0,-0.038282178907124736,-1.9637468679100076,58.45454545454545,22.592692448358513,35.0,81.0,58.0,35.0,81.0,-0.038282178907124736,-1.9637468679100076,5.140387153663717,0.13838220061162682,0.0,0.0,62.12918660287081,35.67366122337336,35.0,292.0,81.0,35.0,81.0,3.711339624915908,21.939056186956588,1.0,0.11057692307692307,49.66979700263073,-257.0,257.0,0.0,0.0,0.0,0.2873973550995829,12.327990572285467,841390179.3147058,3789.7436640484666,841383868.0,841396772.0,841390112.0,841386784.75,841393451.25,0.020902852847777133,-1.2493680265698435,2753307151.8264704,20015.9279336087,2753273178.0,2753342069.0,2753307202.5,2753289599.5,2753324301.5,0.013957218848328285,-1.236305356209461,0.0,0.0,0.0,1.4442466728245433,7.121375449181294,0.0,0.2466985513042306,0.0,152.96804591308472,0.0,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e-06,1,1,0,421,421,0,inf,inf,421.0,421.0,0,421.0,0.0,421.0,421.0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,61.0,0.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,1,1,1.0,0.0,421.0,0.0,421.0,421.0,421.0,421.0,421.0,0.0,0.0,DNS,UNKNOWN,0,0,1,0,0,0.0,well_known,0,30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
